"PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","beta_aux","beta_max_aux","jump_grad_alpha_smooth_aux_l","mu_aux_l","mu_max_aux_l","kappa_aux_l","kappa_max_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","jump_grad_press_smooth_aux_l","jump_grad_dens_smooth_aux_l","mu_aux_g","kappa_aux_g","mu_max_aux_g","kappa_max_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","jump_grad_press_smooth_aux_g","jump_grad_dens_smooth_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,9.0087e-16,9.0087e-16,5.94369e-11,0.173205,1.16545e-15,0.173205,0.173205,1.54227e-06,6.08935e-11,4.91127e-11,7.54371e-08,6.13909e-11,0.374166,0.374166,1.40676e-15,0.374166,1.19209e-06,2.22826e-11,9.03383e-08,5.42144e-12,0,477,477
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.10698e-15,1.10698e-15,5.79341e-11,0.173205,1.02329e-15,0.173205,0.173205,1.6503e-06,6.68621e-11,4.77485e-11,6.61239e-08,5.37739e-11,0.374166,0.374166,1.10551e-15,0.374166,1.94833e-06,1.33582e-11,8.84756e-08,3.72324e-12,0,478,478
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.59045e-16,8.59045e-16,4.6871e-11,0.173205,9.83883e-16,0.173205,0.173205,1.5907e-06,5.86624e-11,4.45652e-11,7.35745e-08,5.20686e-11,0.374166,0.374166,8.64529e-16,0.374166,2.2538e-06,1.31877e-11,8.56817e-08,2.40874e-12,0,479,479
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.05069e-16,8.05069e-16,2.83649e-11,0.173205,1.10653e-15,0.173205,0.173205,1.46776e-06,2.23963e-11,1.11413e-10,7.35745e-08,5.51381e-11,0.374166,0.374166,1.00415e-15,0.374166,1.11386e-06,2.84217e-11,7.26432e-08,2.82085e-12,0,480,480
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.20678e-15,1.20678e-15,2.47944e-11,0.173205,1.21714e-15,0.173205,0.173205,8.19564e-07,1.58309e-11,1.54614e-10,6.23986e-08,5.24096e-11,0.374166,0.374166,1.17824e-15,0.374166,2.98023e-07,3.08091e-11,6.0536e-08,2.65743e-12,0,481,481
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.49576e-15,1.49576e-15,3.41984e-11,0.173205,1.29633e-15,0.173205,0.173205,5.1409e-07,3.67066e-11,8.86757e-11,5.7742e-08,5.79803e-11,0.374166,0.374166,1.42719e-15,0.374166,2.6077e-07,2.00657e-11,5.96046e-08,1.4353e-12,0,482,482
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.04203e-15,1.04203e-15,3.17328e-11,0.173205,1.25632e-15,0.173205,0.173205,7.93487e-07,3.17044e-11,8.18545e-11,5.12227e-08,6.25278e-11,0.374166,0.374166,1.31407e-15,0.374166,2.04891e-07,1.63425e-11,5.21541e-08,8.17124e-13,0,483,483
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.06671e-15,1.06671e-15,1.8769e-11,0.173205,8.45101e-16,0.173205,0.173205,4.73112e-07,1.13687e-11,1.70985e-10,6.14673e-08,5.49107e-11,0.374166,0.374166,8.28561e-16,0.374166,1.93715e-07,1.10276e-11,4.84288e-08,1.23634e-12,0,484,484
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.26243e-16,1.26243e-16,1.38058e-11,0.173205,2.86201e-16,0.173205,0.173205,7.18981e-07,1.05587e-11,1.56433e-10,1.00583e-07,4.69527e-11,0.374166,0.374166,2.57615e-16,0.374166,7.82311e-08,1.12266e-11,7.45058e-08,1.71241e-12,0,485,485
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.40377e-16,3.40377e-16,1.55289e-11,0.173205,2.23507e-16,0.173205,0.173205,1.44914e-06,1.86731e-11,7.36691e-11,1.30385e-07,3.67208e-11,0.374166,0.374166,2.82017e-16,0.374166,4.28408e-07,1.54898e-11,1.18278e-07,2.43006e-12,0,486,486
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,8.06832e-16,8.06832e-16,1.45555e-11,0.173205,7.46788e-16,0.173205,0.173205,1.51619e-06,1.31735e-11,6.91216e-11,1.22935e-07,2.53522e-11,0.374166,0.374166,9.29211e-16,0.374166,8.15839e-07,8.58336e-12,1.30385e-07,3.33245e-12,0,487,487
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,1.63183e-15,1.63183e-15,1.64775e-11,0.173205,1.45642e-15,0.173205,0.173205,7.45058e-07,1.10845e-11,8.4583e-11,9.49949e-08,1.90994e-11,0.374166,0.374166,1.82158e-15,0.374166,8.67993e-07,2.38742e-12,8.84756e-08,2.77822e-12,0,488,488
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.62776e-15,2.62776e-15,3.09122e-11,0.173205,2.39765e-15,0.173205,0.173205,5.1409e-07,2.60911e-11,8.68567e-11,8.00937e-08,1.61435e-11,0.374166,0.374166,2.68174e-15,0.374166,5.28991e-07,1.93268e-12,4.84288e-08,1.64135e-12,0,489,489
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,3.48396e-15,3.48396e-15,4.9166e-11,0.173205,3.37743e-15,0.173205,0.173205,1.08406e-06,5.46407e-11,6.54836e-11,1.02445e-07,1.47793e-11,0.374166,0.374166,3.45206e-15,0.374166,4.17233e-07,1.79057e-12,6.33299e-08,2.30216e-12,0,490,490
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.06111e-15,4.06111e-15,5.06581e-11,0.173205,4.34529e-15,0.173205,0.173205,2.08616e-06,5.40865e-11,8.0945e-11,1.90921e-07,1.14824e-11,0.374166,0.374166,4.28182e-15,0.374166,6.4075e-07,3.55271e-12,1.55531e-07,3.63798e-12,0,491,491
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.18629e-15,5.18629e-15,3.79003e-11,0.173205,5.15385e-15,0.173205,0.173205,2.96533e-06,3.10507e-11,1.09594e-10,3.17581e-07,1.02318e-11,0.374166,0.374166,5.10312e-15,0.374166,9.31323e-07,8.61178e-12,2.98955e-07,3.28271e-12,0,492,492
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.88882e-15,5.88882e-15,2.73417e-11,0.173205,5.88159e-15,0.173205,0.173205,2.95416e-06,2.62759e-11,1.42336e-10,3.25963e-07,1.65983e-11,0.374166,0.374166,5.90281e-15,0.374166,1.04681e-06,1.31024e-11,3.25963e-07,1.9611e-12,0,493,493
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.9878e-15,5.9878e-15,1.89679e-11,0.173205,5.89819e-15,0.173205,0.173205,2.26498e-06,1.60583e-11,1.38243e-10,1.82539e-07,2.04636e-11,0.374166,0.374166,5.87757e-15,0.374166,9.31323e-07,1.75362e-11,1.87196e-07,1.3145e-12,0,494,494
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,5.07618e-15,5.07618e-15,1.65379e-11,0.173205,5.0412e-15,0.173205,0.173205,1.2368e-06,8.83915e-12,7.95808e-11,7.45058e-08,2.20552e-11,0.374166,0.374166,4.81027e-15,0.374166,7.86036e-07,1.81046e-11,7.63685e-08,1.21503e-12,0,495,495
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.11271e-15,4.11271e-15,2.6148e-11,0.173205,4.23817e-15,0.173205,0.173205,6.63102e-07,3.13918e-11,5.0477e-11,8.19564e-08,2.95586e-11,0.374166,0.374166,3.92088e-15,0.374166,7.00355e-07,1.60014e-11,7.91624e-08,1.23634e-12,0,496,496
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.20394e-15,4.20394e-15,3.01767e-11,0.173205,4.04528e-15,0.173205,0.173205,5.96046e-07,4.20641e-11,8.8221e-11,1.29454e-07,3.06954e-11,0.374166,0.374166,3.84946e-15,0.374166,1.30013e-06,1.68541e-11,1.37836e-07,1.4353e-12,0,497,497
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.64492e-15,4.64492e-15,2.07159e-11,0.173205,4.26185e-15,0.173205,0.173205,9.23872e-07,1.70957e-11,1.20508e-10,3.84636e-07,1.90994e-11,0.374166,0.374166,4.16246e-15,0.374166,1.17719e-06,1.02318e-11,4.00469e-07,3.33955e-12,0,498,498
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,4.4697e-15,4.4697e-15,1.34861e-11,0.173205,4.26155e-15,0.173205,0.173205,1.76206e-06,1.34008e-11,1.70076e-10,8.10251e-07,7.38964e-12,0.374166,0.374166,4.28594e-15,0.374166,1.58325e-06,1.01466e-11,7.84174e-07,6.20304e-12,0,499,499
100000,100000,10,2000,4.74785,1.53848e+06,0,10000,0,0,15000,7000,2.36405e-15,2.36405e-15,6.25278e-12,0.173205,2.0695e-15,0.173205,0.173205,1.19582e-06,1.27329e-11,1.12777e-10,5.01983e-07,1.7053e-12,0.374166,0.374166,2.13298e-15,0.374166,1.27777e-06,8.86757e-12,4.71249e-07,3.6593e-12,0,500,500
