"alA_l","alpha_aux_l","alrhoA_g","alrhoA_l","alrhoEA_g","alrhoEA_l","alrhouA_g","alrhouA_l","area_aux","density_aux_g","density_aux_l","internal_energy_aux_g","internal_energy_aux_l","mach_aux_g","mach_aux_l","pressure_aux_g","pressure_aux_l","total_energy_aux_g","total_energy_aux_l","velocity_x_aux_g","velocity_x_aux_l","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
0.437523,0.437523,0.347972,3.48074,727128,177174,67.2972,673.038,1,0.618642,7.95557,1.28116e+06,256226,0.179588,0.439862,512462,512452,1.29272e+06,404949,193.398,193.361,232,232,0.462,0,0
0.437428,0.437428,0.34785,3.47873,726678,177178,67.352,673.454,1,0.618322,7.95267,1.28012e+06,256019,0.179824,0.440486,512047,512038,1.29171e+06,405044,193.623,193.592,233,233,0.464,0,0
0.437351,0.437351,0.347762,3.47698,726302,177180,67.4004,673.79,1,0.61808,7.95011,1.27925e+06,255847,0.180024,0.441004,511701,511693,1.29086e+06,405122,193.812,193.786,234,234,0.466,0,0
0.437287,0.437287,0.347706,3.47548,725990,177182,67.444,674.058,1,0.617911,7.94782,1.27854e+06,255704,0.180195,0.44143,511415,511409,1.29016e+06,405184,193.968,193.947,235,235,0.468,0,0
0.437237,0.437237,0.347683,3.47418,725733,177183,67.4842,674.267,1,0.617814,7.94576,1.27795e+06,255588,0.180342,0.441776,511180,511175,1.28959e+06,405233,194.097,194.079,236,236,0.47,0,0
0.437197,0.437197,0.347693,3.47306,725522,177183,67.5228,674.425,1,0.617789,7.94391,1.27747e+06,255493,0.18047,0.442053,510989,510985,1.28912e+06,405271,194.202,194.188,237,237,0.472,0,0
0.437168,0.437168,0.347739,3.47208,725350,177183,67.5613,674.542,1,0.617838,7.94221,1.27709e+06,255416,0.180583,0.442273,510836,510832,1.28875e+06,405298,194.288,194.276,238,238,0.474,0,0
0.437146,0.437146,0.347823,3.47122,725211,177183,67.6017,674.622,1,0.617964,7.94064,1.27678e+06,255355,0.180688,0.442444,510712,510710,1.28845e+06,405317,194.356,194.347,239,239,0.476,0,0
0.437132,0.437132,0.347951,3.47046,725098,177182,67.6457,674.673,1,0.618175,7.93917,1.27654e+06,255306,0.180787,0.442575,510615,510613,1.28822e+06,405329,194.412,194.404,240,240,0.478,0,0
0.437123,0.437123,0.348128,3.46979,725007,177181,67.6955,674.7,1,0.618481,7.93778,1.27635e+06,255268,0.180886,0.442673,510538,510536,1.28804e+06,405335,194.455,194.45,241,241,0.48,0,0
0.43712,0.43712,0.348362,3.46919,724934,177180,67.7531,674.708,1,0.618893,7.93647,1.2762e+06,255239,0.180989,0.442744,510478,510477,1.2879e+06,405336,194.49,194.486,242,242,0.482,0,0
0.437121,0.437121,0.348662,3.46865,724876,177180,67.8209,674.702,1,0.619426,7.93523,1.27608e+06,255216,0.181101,0.442794,510432,510431,1.2878e+06,405333,194.518,194.514,243,243,0.484,0,0
0.437125,0.437125,0.34904,3.46817,724829,177179,67.9018,674.686,1,0.620101,7.93405,1.27599e+06,255198,0.181226,0.442827,510397,510396,1.28773e+06,405328,194.539,194.537,244,244,0.486,0,0
0.437132,0.437132,0.349507,3.46776,724792,177179,67.9986,674.666,1,0.62094,7.93297,1.27593e+06,255185,0.181369,0.442848,510370,510370,1.28768e+06,405321,194.556,194.554,245,245,0.488,0,0
0.437142,0.437142,0.35008,3.46741,724763,177180,68.1148,674.647,1,0.621969,7.93201,1.27588e+06,255175,0.181535,0.442862,510350,510350,1.28765e+06,405315,194.569,194.568,246,246,0.49,0,0
0.437154,0.437154,0.350776,3.46716,724741,177183,68.254,674.636,1,0.623219,7.93121,1.27584e+06,255168,0.18173,0.44287,510336,510335,1.28764e+06,405309,194.58,194.579,247,247,0.492,0,0
0.437168,0.437168,0.351616,3.46703,724724,177187,68.4204,674.64,1,0.624727,7.93065,1.27581e+06,255162,0.181959,0.442879,510325,510324,1.28764e+06,405306,194.588,194.587,248,248,0.494,0,0
0.437184,0.437184,0.352623,3.46705,724713,177195,68.6187,674.669,1,0.626533,7.93042,1.27579e+06,255158,0.18223,0.442892,510317,510317,1.28765e+06,405309,194.595,194.594,249,249,0.496,0,0
0.437201,0.437201,0.353822,3.46729,724706,177206,68.8541,674.736,1,0.628684,7.93066,1.27578e+06,255156,0.182549,0.442915,510311,510311,1.28768e+06,405320,194.601,194.6,250,250,0.498,0,0
0.437219,0.437219,0.355244,3.46783,724704,177223,69.1324,674.857,1,0.63123,7.93155,1.27577e+06,255154,0.182923,0.442952,510307,510307,1.28772e+06,405342,194.605,194.605,251,251,0.5,0,0
0.437239,0.437239,0.35692,3.46875,724708,177248,69.4599,675.051,1,0.63423,7.9333,1.27576e+06,255152,0.183362,0.443012,510305,510305,1.28777e+06,405380,194.609,194.609,252,252,0.502,0,0
0.43726,0.43726,0.358885,3.47019,724716,177283,69.8438,675.344,1,0.637746,7.93622,1.27576e+06,255151,0.183873,0.443102,510303,510303,1.28783e+06,405440,194.613,194.613,253,253,0.504,0,0
0.437282,0.437282,0.361181,3.47231,724730,177331,70.2917,675.767,1,0.64185,7.94066,1.27575e+06,255151,0.184467,0.443234,510302,510302,1.28791e+06,405529,194.616,194.616,254,254,0.506,0,0
0.437305,0.437305,0.363848,3.47529,724751,177395,70.812,676.36,1,0.646617,7.94707,1.27575e+06,255151,0.185154,0.443421,510301,510301,1.288e+06,405655,194.62,194.62,255,255,0.508,0,0
0.437329,0.437329,0.366935,3.4794,724778,177481,71.4139,677.169,1,0.652131,7.95602,1.27575e+06,255150,0.185945,0.443677,510301,510301,1.2881e+06,405829,194.623,194.623,256,256,0.51,0,0
0.437355,0.437355,0.370492,3.48491,724813,177594,72.1072,678.251,1,0.658482,7.96815,1.27575e+06,255150,0.186851,0.444022,510301,510301,1.28822e+06,406063,194.625,194.625,257,257,0.512,0,0
0.437382,0.437382,0.374572,3.49217,724856,177740,72.9023,679.675,1,0.665767,7.98425,1.27575e+06,255151,0.187884,0.444477,510301,510301,1.28836e+06,406373,194.628,194.628,258,258,0.514,0,0
0.437412,0.437412,0.379234,3.50159,724906,177928,73.8106,681.519,1,0.674088,8.00524,1.27575e+06,255151,0.189057,0.445067,510301,510301,1.28852e+06,406775,194.631,194.631,259,259,0.516,0,0
0.437448,0.437448,0.384536,3.51366,724962,178168,74.8438,683.878,1,0.683557,8.03219,1.27575e+06,255151,0.190383,0.445822,510302,510302,1.2887e+06,407290,194.634,194.634,260,260,0.518,0,0
0.437492,0.437492,0.390543,3.52894,725021,178471,76.0141,686.861,1,0.694289,8.06629,1.27576e+06,255151,0.191874,0.446774,510302,510302,1.28891e+06,407941,194.637,194.637,261,261,0.52,0,0
0.437551,0.437551,0.397318,3.54806,725074,178850,77.3337,690.593,1,0.706407,8.1089,1.27576e+06,255151,0.193544,0.447958,510303,510303,1.28914e+06,408753,194.64,194.64,262,262,0.522,0,0
0.437639,0.437639,0.404922,3.57179,725107,179324,78.8149,695.222,1,0.720039,8.1615,1.27576e+06,255152,0.195406,0.449415,510304,510304,1.2894e+06,409754,194.642,194.642,263,263,0.524,0,0
0.437775,0.437775,0.413414,3.60101,725096,179915,80.4691,700.919,1,0.735318,8.22571,1.27576e+06,255152,0.197471,0.451185,510305,510304,1.28969e+06,410975,194.645,194.645,264,264,0.526,0,0
0.437991,0.437991,0.422845,3.63673,725001,180649,82.306,707.884,1,0.752381,8.30322,1.27576e+06,255153,0.199751,0.453313,510305,510305,1.29002e+06,412448,194.648,194.648,265,265,0.528,0,0
0.438335,0.438335,0.433252,3.68018,724761,181562,84.3329,716.351,1,0.771371,8.39583,1.27577e+06,255153,0.202259,0.45584,510307,510306,1.29038e+06,414208,194.651,194.651,266,266,0.53,0,0
0.438877,0.438877,0.444652,3.73278,724288,182699,86.5532,726.601,1,0.792432,8.50531,1.27577e+06,255154,0.205005,0.458809,510308,510308,1.29078e+06,416288,194.654,194.654,267,267,0.532,0,0
0.439713,0.439713,0.457035,3.79622,723457,184117,88.9649,738.961,1,0.815716,8.63341,1.27577e+06,255154,0.207998,0.462257,510309,510309,1.29123e+06,418720,194.657,194.657,268,268,0.534,0,0
0.440971,0.440971,0.470353,3.87248,722107,185885,91.5588,753.816,1,0.841376,8.7817,1.27578e+06,255155,0.211247,0.466216,510310,510310,1.29172e+06,421535,194.66,194.66,269,269,0.536,0,0
0.44281,0.44281,0.484518,3.96383,720032,188088,94.3175,771.61,1,0.869575,8.95153,1.27578e+06,255156,0.21476,0.470709,510312,510312,1.29226e+06,424759,194.663,194.663,270,270,0.538,0,0
0.445418,0.445418,0.499392,4.07283,716989,190821,97.2143,792.84,1,0.900483,9.14384,1.27578e+06,255157,0.218547,0.475745,510314,510314,1.29285e+06,428408,194.665,194.666,271,271,0.54,0,0
0.449005,0.449005,0.514786,4.20225,712709,194191,100.213,818.045,1,0.934284,9.35903,1.27579e+06,255158,0.222613,0.481317,510316,510316,1.29349e+06,432492,194.668,194.669,272,272,0.542,0,0
0.453784,0.453784,0.530471,4.3549,706911,198306,103.268,847.774,1,0.971175,9.59684,1.2758e+06,255159,0.226969,0.4874,510318,510318,1.2942e+06,437005,194.671,194.671,273,273,0.544,0,0
0.459959,0.459959,0.546185,4.53345,699336,203268,106.328,882.546,1,1.01138,9.85621,1.2758e+06,255160,0.231622,0.493948,510321,510321,1.29497e+06,441926,194.674,194.674,274,274,0.546,0,0
0.467687,0.467687,0.561657,4.74011,689773,209159,109.342,922.793,1,1.05513,10.1352,1.27581e+06,255162,0.236581,0.500897,510324,510323,1.2958e+06,447221,194.677,194.677,275,275,0.548,0,0
0.477063,0.477063,0.576636,4.97631,678099,216031,112.26,968.791,1,1.10269,10.4311,1.27582e+06,255163,0.241858,0.508163,510327,510327,1.29671e+06,452836,194.68,194.68,276,276,0.55,0,0
0.488087,0.488087,0.590923,5.2423,664310,223888,115.043,1020.59,1,1.15434,10.7405,1.27583e+06,255165,0.24746,0.51565,510330,510330,1.2977e+06,458706,194.683,194.683,277,277,0.552,0,0
0.500648,0.500648,0.604403,5.53682,648545,232679,117.669,1077.94,1,1.21038,11.0593,1.27584e+06,255167,0.253398,0.523253,510334,510334,1.29877e+06,464756,194.686,194.686,278,278,0.554,0,0
0.514521,0.514521,0.617079,5.85695,631092,242290,120.138,1140.28,1,1.27107,11.3833,1.27585e+06,255169,0.259677,0.530868,510338,510338,1.29993e+06,470905,194.689,194.689,279,279,0.556,0,0
0.52937,0.52937,0.629078,6.19798,612380,252547,122.476,1206.7,1,1.33667,11.7082,1.27586e+06,255171,0.266296,0.538397,510343,510343,1.30119e+06,477072,194.692,194.692,280,280,0.558,0,0
0.544775,0.544775,0.640661,6.55366,592951,263224,124.733,1275.96,1,1.40735,12.03,1.27587e+06,255174,0.273249,0.54575,510348,510348,1.30254e+06,483180,194.695,194.695,281,281,0.56,0,0
0.560265,0.560265,0.652197,6.9165,573412,274060,126.981,1346.63,1,1.48316,12.345,1.27588e+06,255177,0.280514,0.552855,510354,510354,1.304e+06,489160,194.698,194.698,282,282,0.562,0,0
0.575362,0.575362,0.664128,7.2784,554384,284777,129.306,1417.11,1,1.56399,12.6501,1.2759e+06,255180,0.288059,0.55965,510360,510360,1.30554e+06,494953,194.701,194.701,283,283,0.564,0,0
0.589621,0.589621,0.676917,7.63126,536440,295110,131.798,1485.83,1,1.64949,12.9426,1.27592e+06,255183,0.295831,0.566088,510366,510366,1.30718e+06,500508,194.703,194.704,284,284,0.566,0,0
0.602675,0.602675,0.690982,7.96767,520058,304824,134.539,1551.36,1,1.73909,13.2205,1.27593e+06,255187,0.303761,0.572137,510373,510373,1.3089e+06,505785,194.706,194.707,285,285,0.568,0,0
0.614259,0.614259,0.706642,8.28145,505582,313735,137.59,1612.48,1,1.83191,13.482,1.27595e+06,255190,0.311764,0.577772,510381,510380,1.31068e+06,510754,194.709,194.709,286,286,0.57,0,0
0.624223,0.624223,0.724061,8.56806,493206,321717,140.983,1668.3,1,1.92684,13.726,1.27597e+06,255194,0.319742,0.582979,510388,510388,1.3125e+06,515389,194.712,194.712,287,287,0.572,0,0
0.632534,0.632534,0.743226,8.82474,482972,328711,144.717,1718.31,1,2.02257,13.9514,1.27599e+06,255198,0.327591,0.587751,510395,510395,1.31433e+06,519673,194.714,194.715,288,288,0.574,0,0
0.639257,0.639257,0.763939,9.0505,474792,334712,148.752,1762.28,1,2.11768,14.1578,1.276e+06,255201,0.335207,0.592086,510402,510402,1.31615e+06,523595,194.717,194.717,289,289,0.576,0,0
0.644535,0.644535,0.785841,9.24582,468477,339767,153.018,1800.33,1,2.21074,14.3449,1.27602e+06,255204,0.342494,0.595988,510407,510407,1.31793e+06,527150,194.718,194.718,290,290,0.578,0,0
0.64856,0.64856,0.808452,9.41242,463772,343954,157.421,1832.78,1,2.3004,14.5128,1.27602e+06,255205,0.349371,0.599465,510409,510409,1.31963e+06,530335,194.719,194.719,291,291,0.58,0,0
0.651545,0.651545,0.83123,9.55274,460392,347374,161.856,1860.09,1,2.38547,14.6617,1.27602e+06,255203,0.355772,0.602531,510407,510407,1.32124e+06,533153,194.718,194.718,292,292,0.582,0,0
0.6537,0.6537,0.853628,9.66966,458056,350129,166.214,1882.82,1,2.465,14.7922,1.27599e+06,255198,0.361652,0.605203,510395,510395,1.32272e+06,535612,194.715,194.715,293,293,0.584,0,0
0.655218,0.655218,0.875143,9.76615,456503,352322,170.397,1901.53,1,2.53825,14.9052,1.27592e+06,255184,0.366981,0.6075,510368,510369,1.32403e+06,537716,194.707,194.706,294,294,0.586,0,0
0.656261,0.656261,0.895353,9.84501,455507,354035,174.318,1916.73,1,2.60475,15.0017,1.27579e+06,255158,0.371748,0.609444,510315,510317,1.32515e+06,539473,194.692,194.691,295,295,0.588,0,0
0.656959,0.656959,0.913939,9.90876,454884,355336,177.912,1928.86,1,2.66422,15.0828,1.27555e+06,255112,0.37595,0.611057,510221,510224,1.32603e+06,540881,194.665,194.662,296,296,0.59,0,0
0.657404,0.657404,0.930688,9.95949,454485,356264,181.129,1938.25,1,2.71658,15.1497,1.27515e+06,255031,0.379596,0.612356,510058,510063,1.32659e+06,541926,194.619,194.614,297,297,0.592,0,0
0.657661,0.657661,0.945481,9.99879,454190,356827,183.934,1945.09,1,2.76183,15.2036,1.27446e+06,254896,0.382693,0.61335,509785,509792,1.32673e+06,542570,194.541,194.533,298,298,0.594,0,0
0.657762,0.657762,0.958274,10.0277,453894,356993,186.3,1949.37,1,2.80002,15.2452,1.27334e+06,254673,0.385246,0.614035,509334,509346,1.32625e+06,542739,194.412,194.399,299,299,0.596,0,0
0.657712,0.657712,0.969073,10.0465,453494,356673,188.197,1950.85,1,2.83116,15.275,1.2715e+06,254310,0.387244,0.614387,508600,508619,1.32489e+06,542293,194.203,194.182,300,300,0.598,0,0
0.657486,0.657486,0.977897,10.0547,452869,355702,189.58,1948.93,1,2.85506,15.2927,1.26854e+06,253724,0.388652,0.614343,507416,507447,1.32219e+06,541003,193.865,193.832,301,301,0.6,0,0
0.657026,0.657026,0.984745,10.0506,451857,353800,190.375,1942.49,1,2.87119,15.2971,1.26381e+06,252787,0.389387,0.613788,505524,505574,1.31747e+06,538488,193.324,193.271,302,302,0.602,0,0
0.656222,0.656222,0.989543,10.0305,450219,350522,190.45,1929.66,1,2.87844,15.2852,1.25631e+06,251301,0.389298,0.61252,502524,502602,1.30962e+06,534151,192.463,192.379,303,303,0.604,0,0
0.654897,0.654897,0.99209,9.98841,447598,345175,189.588,1907.46,1,2.87477,15.2519,1.24451e+06,248963,0.388122,0.610206,497802,497926,1.297e+06,527068,191.099,190.967,304,304,0.606,0,0
0.652768,0.652768,0.991972,9.91455,443446,336730,187.434,1871.29,1,2.8568,15.1885,1.22609e+06,245315,0.38542,0.606301,490437,490630,1.27709e+06,515849,188.951,188.742,305,305,0.608,0,0
0.649387,0.649387,0.988441,9.79379,436942,323706,183.439,1814.34,1,2.81918,15.0816,1.19768e+06,239687,0.380485,0.59992,479071,479373,1.24623e+06,498479,185.584,185.254,306,306,0.61,0,0
0.644057,0.644057,0.98025,9.60371,426867,304122,176.774,1726.89,1,2.75395,14.9113,1.15448e+06,231130,0.372197,0.589631,461791,462260,1.19926e+06,472197,180.336,179.815,307,307,0.612,0,0
0.635698,0.635698,0.965415,9.31284,411481,275633,166.266,1596.23,1,2.65004,14.6498,1.0902e+06,218399,0.358812,0.573095,436081,436799,1.1295e+06,433591,172.222,171.4,308,308,0.614,0,0
0.622679,0.622679,0.940919,8.88104,388457,236184,150.389,1407.95,1,2.49368,14.2626,997661,200070,0.337675,0.546459,399065,400140,1.02951e+06,379303,159.832,158.535,309,309,0.616,0,0
0.60271,0.60271,0.902449,8.26692,355089,185649,127.534,1151.39,1,2.27151,13.7163,871093,174989,0.304955,0.503403,348437,349979,893776,308024,141.32,139.277,310,310,0.618,0,0
0.573391,0.573391,0.844327,7.45478,309172,128655,96.9416,832.376,1,1.97916,13.0012,711673,143331,0.255862,0.434142,284669,286662,724718,224376,114.815,111.657,311,311,0.62,0,0
0.535625,0.535625,0.761184,6.51709,251635,76631.8,61.0276,492.858,1,1.63916,12.1673,536611,108276,0.187251,0.327282,214644,216553,541879,143070,80.1746,75.6254,312,312,0.622,0,0
0.504563,0.504563,0.653691,5.70812,190843,43042,28.0354,216.279,1,1.31942,11.313,383988,77185,0.106236,0.18727,153595,154370,385202,85305.6,42.8879,37.8898,313,313,0.624,0,0
0.497663,0.497663,0.557341,5.24817,146944,29482.4,8.50354,64.1615,1,1.1095,10.5456,292392,58453.5,0.0397159,0.0670381,116957,116907,292522,59241.6,15.2573,12.2255,314,314,0.626,0,0
0.4994,0.4994,0.513112,5.05512,129635,25870.9,1.75063,12.8312,1,1.02499,10.1224,258953,51771.4,0.00907063,0.0144896,103581,103543,258959,51804,3.41179,2.53825,315,315,0.628,0,0
0.499859,0.499859,0.50219,5.00728,125740,25131.7,0.275293,1.98939,1,1.0041,10.0174,251410,50276.9,0.00146396,0.00228948,100564,100554,251410,50277.7,0.548185,0.3973,316,316,0.63,0,0
0.499988,0.499988,0.500283,5.0012,125097,25017.9,0.0369684,0.261408,1,1.00054,10.0026,250188,50037,0.000197472,0.000301704,100075,100074,250188,50037,0.0738951,0.0522691,317,317,0.632,0,0
0.499996,0.499996,0.500036,5.00011,125012,25002,0.00443645,0.0314832,1,1.00006,10.0003,250023,50004.4,2.37118e-05,3.63518e-05,100009,100009,250023,50004.4,0.00887226,0.00629651,318,318,0.634,0,0
0.5,0.5,0.500003,5.00002,125001,25000.3,0.000514887,0.00352343,1,1.00001,10,250003,50000.5,2.75216e-06,4.06848e-06,100001,100001,250003,50000.5,0.00102977,0.000704684,319,319,0.636,0,0
0.5,0.5,0.500001,5,125000,25000,5.01721e-05,0.000361219,1,1,10,250000,50000.1,2.68181e-07,4.17099e-07,100000,100000,250000,50000.1,0.000100344,7.22437e-05,320,320,0.638,0,0
0.5,0.5,0.5,5,125000,25000,5.63123e-06,3.3826e-05,1,1,10,250000,50000,3.01002e-08,3.90589e-08,100000,100000,250000,50000,1.12625e-05,6.76521e-06,321,321,0.64,0,0
0.5,0.5,0.5,5,125000,25000,2.05473e-07,2.28943e-06,1,1,10,250000,50000,1.0983e-09,2.64361e-09,100000,100000,250000,50000,4.10946e-07,4.57887e-07,322,322,0.642,0,0
0.5,0.5,0.5,5,125000,25000,4.64502e-08,-1.18744e-09,1,1,10,250000,50000,2.48287e-10,1.37114e-12,100000,100000,250000,50000,9.29004e-08,-2.37488e-10,323,323,0.644,0,0
0.5,0.5,0.5,5,125000,25000,-1.31835e-08,-2.81491e-08,1,1,10,250000,50000,7.04686e-11,3.25038e-11,100000,100000,250000,50000,-2.63669e-08,-5.62983e-09,324,324,0.646,0,0
0.5,0.5,0.5,5,125000,25000,2.36956e-10,-1.32004e-08,1,1,10,250000,50000,1.26659e-12,1.52425e-11,100000,100000,250000,50000,4.73913e-10,-2.64008e-09,325,325,0.648,0,0
0.5,0.5,0.5,5,125000,25000,-3.44526e-10,-1.35031e-09,1,1,10,250000,50000,1.84157e-12,1.55921e-12,100000,100000,250000,50000,-6.89053e-10,-2.70063e-10,326,326,0.65,0,0
0.5,0.5,0.5,5,125000,25000,-2.06133e-10,-4.76544e-10,1,1,10,250000,50000,1.10183e-12,5.50266e-13,100000,100000,250000,50000,-4.12266e-10,-9.53088e-11,327,327,0.652,0,0
0.5,0.5,0.5,5,125000,25000,1.59578e-10,-2.57378e-10,1,1,10,250000,50000,8.52982e-13,2.97194e-13,100000,100000,250000,50000,3.19157e-10,-5.14756e-11,328,328,0.654,0,0
0.5,0.5,0.5,5,125000,25000,-2.87822e-10,1.14326e-10,1,1,10,250000,50000,1.53847e-12,1.32012e-13,100000,100000,250000,50000,-5.75644e-10,2.28651e-11,329,329,0.656,0,0
0.5,0.5,0.5,5,125000,25000,2.88328e-10,-3.46168e-10,1,1,10,250000,50000,1.54118e-12,3.9972e-13,100000,100000,250000,50000,5.76657e-10,-6.92335e-11,330,330,0.658,0,0
0.5,0.5,0.5,5,125000,25000,-3.6459e-10,2.6065e-10,1,1,10,250000,50000,1.94882e-12,3.00973e-13,100000,100000,250000,50000,-7.2918e-10,5.213e-11,331,331,0.66,0,0
0.5,0.5,0.5,5,125000,25000,3.10514e-10,-3.1614e-10,1,1,10,250000,50000,1.65977e-12,3.65047e-13,100000,100000,250000,50000,6.21027e-10,-6.32279e-11,332,332,0.662,0,0
0.5,0.5,0.5,5,125000,25000,-2.06018e-10,1.24631e-10,1,1,10,250000,50000,1.10121e-12,1.43911e-13,100000,100000,250000,50000,-4.12037e-10,2.49262e-11,333,333,0.664,0,0
0.5,0.5,0.5,5,125000,25000,1.7885e-10,-1.88161e-10,1,1,10,250000,50000,9.55991e-13,2.17269e-13,100000,100000,250000,50000,3.57699e-10,-3.76321e-11,334,334,0.666,0,0
0.5,0.5,0.5,5,125000,25000,-9.53967e-11,4.34254e-11,1,1,10,250000,50000,5.09917e-13,5.01433e-14,100000,100000,250000,50000,-1.90793e-10,8.68507e-12,335,335,0.668,0,0
0.5,0.5,0.5,5,125000,25000,5.41556e-11,-5.54624e-11,1,1,10,250000,50000,2.89474e-13,6.40425e-14,100000,100000,250000,50000,1.08311e-10,-1.10925e-11,336,336,0.67,0,0
0.5,0.5,0.5,5,125000,25000,-4.30576e-11,2.26467e-11,1,1,10,250000,50000,2.30153e-13,2.61501e-14,100000,100000,250000,50000,-8.61152e-11,4.52933e-12,337,337,0.672,0,0
0.5,0.5,0.5,5,125000,25000,5.27575e-12,-2.17651e-12,1,1,10,250000,50000,2.82001e-14,2.51322e-15,100000,100000,250000,50000,1.05515e-11,-4.35303e-13,338,338,0.674,0,0
0.5,0.5,0.5,5,125000,25000,-1.28286e-12,5.71316e-12,1,1,10,250000,50000,6.85719e-15,6.59698e-15,100000,100000,250000,50000,-2.56573e-12,1.14263e-12,339,339,0.676,0,0
0.5,0.5,0.5,5,125000,25000,3.42376e-12,1.26858e-11,1,1,10,250000,50000,1.83008e-14,1.46484e-14,100000,100000,250000,50000,6.84752e-12,2.53717e-12,340,340,0.678,0,0
0.5,0.5,0.5,5,125000,25000,1.52286e-12,1.57173e-11,1,1,10,250000,50000,8.14005e-15,1.81488e-14,100000,100000,250000,50000,3.04573e-12,3.14346e-12,341,341,0.68,0,0
0.5,0.5,0.5,5,125000,25000,-7.2977e-13,2.11998e-11,1,1,10,250000,50000,3.90078e-15,2.44794e-14,100000,100000,250000,50000,-1.45954e-12,4.23996e-12,342,342,0.682,0,0
0.5,0.5,0.5,5,125000,25000,5.57786e-12,1.52349e-11,1,1,10,250000,50000,2.98149e-14,1.75918e-14,100000,100000,250000,50000,1.11557e-11,3.04699e-12,343,343,0.684,0,0
0.5,0.5,0.5,5,125000,25000,-1.82076e-12,1.77398e-11,1,1,10,250000,50000,9.73237e-15,2.04841e-14,100000,100000,250000,50000,-3.64152e-12,3.54796e-12,344,344,0.686,0,0
0.5,0.5,0.5,5,125000,25000,3.45952e-12,1.00367e-11,1,1,10,250000,50000,1.84919e-14,1.15894e-14,100000,100000,250000,50000,6.91905e-12,2.00734e-12,345,345,0.688,0,0
0.5,0.5,0.5,5,125000,25000,-5.26194e-13,7.78203e-12,1,1,10,250000,50000,2.81262e-15,8.98591e-15,100000,100000,250000,50000,-1.05239e-12,1.55641e-12,346,346,0.69,0,0
0.5,0.5,0.5,5,125000,25000,1.24837e-12,5.40795e-12,1,1,10,250000,50000,6.67283e-15,6.24456e-15,100000,100000,250000,50000,2.49674e-12,1.08159e-12,347,347,0.692,0,0
0.5,0.5,0.5,5,125000,25000,3.74602e-13,6.35473e-12,1,1,10,250000,50000,2.00233e-15,7.33781e-15,100000,100000,250000,50000,7.49203e-13,1.27095e-12,348,348,0.694,0,0
0.5,0.5,0.5,5,125000,25000,7.507e-13,6.36145e-12,1,1,10,250000,50000,4.01266e-15,7.34557e-15,100000,100000,250000,50000,1.5014e-12,1.27229e-12,349,349,0.696,0,0
0.5,0.5,0.5,5,125000,25000,4.4855e-13,6.773e-12,1,1,10,250000,50000,2.3976e-15,7.82079e-15,100000,100000,250000,50000,8.97101e-13,1.3546e-12,350,350,0.698,0,0
0.5,0.5,0.5,5,125000,25000,6.29028e-13,5.67314e-12,1,1,10,250000,50000,3.3623e-15,6.55077e-15,100000,100000,250000,50000,1.25806e-12,1.13463e-12,351,351,0.7,0,0
0.5,0.5,0.5,5,125000,25000,4.6299e-13,4.57216e-12,1,1,10,250000,50000,2.47478e-15,5.27947e-15,100000,100000,250000,50000,9.25979e-13,9.14432e-13,352,352,0.702,0,0
0.5,0.5,0.5,5,125000,25000,2.26901e-13,3.33629e-12,1,1,10,250000,50000,1.21284e-15,3.85241e-15,100000,100000,250000,50000,4.53802e-13,6.67258e-13,353,353,0.704,0,0
0.5,0.5,0.5,5,125000,25000,3.75841e-13,1.98005e-12,1,1,10,250000,50000,2.00895e-15,2.28637e-15,100000,100000,250000,50000,7.51681e-13,3.9601e-13,354,354,0.706,0,0
0.5,0.5,0.5,5,125000,25000,1.95348e-13,2.23835e-12,1,1,10,250000,50000,1.04418e-15,2.58463e-15,100000,100000,250000,50000,3.90696e-13,4.47671e-13,355,355,0.708,0,0
0.5,0.5,0.5,5,125000,25000,1.83336e-14,1.36716e-12,1,1,10,250000,50000,9.79971e-17,1.57866e-15,100000,100000,250000,50000,3.66672e-14,2.73433e-13,356,356,0.71,0,0
0.5,0.5,0.5,5,125000,25000,4.73739e-13,3.07338e-12,1,1,10,250000,50000,2.53224e-15,3.54883e-15,100000,100000,250000,50000,9.47477e-13,6.14675e-13,357,357,0.712,0,0
0.5,0.5,0.5,5,125000,25000,2.2307e-13,3.20011e-12,1,1,10,250000,50000,1.19236e-15,3.69517e-15,100000,100000,250000,50000,4.46141e-13,6.40022e-13,358,358,0.714,0,0
0.5,0.5,0.5,5,125000,25000,5.09327e-13,4.46774e-12,1,1,10,250000,50000,2.72247e-15,5.1589e-15,100000,100000,250000,50000,1.01865e-12,8.93547e-13,359,359,0.716,0,0
0.5,0.5,0.5,5,125000,25000,-2.27379e-13,4.33935e-12,1,1,10,250000,50000,1.21539e-15,5.01065e-15,100000,100000,250000,50000,-4.54758e-13,8.6787e-13,360,360,0.718,0,0
0.5,0.5,0.5,5,125000,25000,4.94972e-13,1.25706e-12,1,1,10,250000,50000,2.64574e-15,1.45153e-15,100000,100000,250000,50000,9.89945e-13,2.51412e-13,361,361,0.72,0,0
0.5,0.5,0.5,5,125000,25000,-4.58038e-13,-4.71273e-12,1,1,10,250000,50000,2.44832e-15,5.44179e-15,100000,100000,250000,50000,-9.16077e-13,-9.42546e-13,362,362,0.722,0,0
